"ingredient_id","name","portion","quantity","unit"
"5c66d2a3e3f3395bc35f7315",Haricots rouges,boîte(s),400.0,g
"5af2be0fae08b5194415a182",Lentilles,boîte(s),150.0,g
"6405bfe9b0da194777986410",Maïs en conserve,boîte(s),200.0,g
"5c9e3f05c445fa5e430ba4a2",Maïs en conserve,boîte(s),200.0,g
"5d725d970dcef1000e487d7a",Pesto vert alla genovese,boîte(s),50.0,g
"6405bfcdb9d07cd5d38d7be7",Pois chiches,boîte(s),400.0,g
"5af2be4dae08b5194415a261",Pois chiches,boîte(s),400.0,g
"5b55866fae08b5444c794962",Thon à l'huile d'olive,boîte(s),160.0,g
"64073ba8683721c9a32b0735",Thon à l'huile d'olive,boîte(s),160.0,g
"5af2c167ae08b51b804e5903",Thon au naturel,boîte(s),160.0,g
"64073be1683721c9a32b077d",Thon au naturel,boîte(s),160.0,g
"5cfa73a8d8a8710016415ac4",Tomates cerises en conserve,boîte(s),400.0,g
"6405bf9db0da194777986312",Tomates cerises en conserve,boîte(s),400.0,g
"5ca75c9ae3f33926060c1fc2",Tomates concassées,boîte(s),400.0,g
"5bdc60d1ae08b57bc5462dd2",Tomates concassées au basilic,boîte(s),400.0,g
"5b76db66ae08b523ce09d3f2",Aneth,botte(s),20.0,g
"5af2bde2ae08b5194415a0c8",Basilic,botte(s),20.0,g
"6405bf3db9d07cd5d38d79e4",Carottes en botte,botte(s),200.0,g
"6405bfe6b9d07cd5d38d7c3f",Cébette,botte(s),100.0,g
"5af2bea1ae08b5194415a392",Cerfeuil,botte(s),20.0,g
"5af2be42ae08b5194415a237",Coriandre,botte(s),20.0,g
"5af2be5bae08b5194415a290",Estragon,botte(s),20.0,g
"5ed50d63cb7a11723807e097",Mélisse citronnelle,botte(s),20.0,g
"5c3c5714c445fa5b2f11d713",Origan,botte(s),20.0,g
"5af2be6dae08b5194415a2d4",Persil plat,botte(s),20.0,g
"6405bfeab0da194777986416",Radis,botte(s),200.0,g
"5af2c156ae08b51b804e58c9",Romarin,botte(s),20.0,g
"5af2bde1ae08b5194415a0c6",Thym,botte(s),20.0,g
"5af2be3dae08b5194415a222",Thym citron,botte(s),20.0,g
"6405bf64b0da19477798624b",Burrata,boule(s),150.0,g
"64073bda683721c9a32b0776",Burrata,boule(s),150.0,g
"64073ba59c6d10cd16eab614",Mozzarella,boule(s),125.0,g
