hellofresh_id,ciqual_id,ciqual_alim_nom_fr
64073e939c6d10cd16eab7b8,,Pas de correspondance
649a2860b4dbfc471f989717,2569465f-7d61-4f70-a65e-ffdbde3fb6e8,Chapelure
64073c70df6297bb5beef1b9,44b2667a-934e-4d78-8dfd-d1aa9e480165,Cheddar
5cfa73b6d8a871000e5b1633,44b2667a-934e-4d78-8dfd-d1aa9e480165,Cheddar
6405bfd3b9d07cd5d38d7c02,4e9056a3-e3fb-4a3e-a68b-ac62a64f1018,"Chipolata, crue"
5af2be5eae08b5194415a29c,4e9056a3-e3fb-4a3e-a68b-ac62a64f1018,"Chipolata, crue"
6405bfcaaf4af6d531d50ce3,cd9c8d09-351f-4e8d-a4d1-eb8345693ee6,Chips de maïs ou tortilla chips
6470775a0c1e02e39244a3a0,a14b3bae-3e53-4d32-8902-b015dce7b258,Chorizo
5af2be7bae08b5194415a306,555eb1e8-c85b-4093-b4e3-b6560e0f32c9,"Chou blanc, cru"
5db849937a3a7a528073c96d,555eb1e8-c85b-4093-b4e3-b6560e0f32c9,"Chou blanc, cru"
6405bf89af4af6d531d50bfc,555eb1e8-c85b-4093-b4e3-b6560e0f32c9,"Chou blanc, cru"
64073d41683721c9a32b082c,555eb1e8-c85b-4093-b4e3-b6560e0f32c9,"Chou blanc, cru"
6405bf57b0da194777986220,555eb1e8-c85b-4093-b4e3-b6560e0f32c9,"Chou blanc, cru"
5af2be5fae08b5194415a29d,d84edafe-cdf3-401f-9e85-71c1cdbdbef9,"Chou frisé, cru"
6405bf71b0da194777986282,d84edafe-cdf3-401f-9e85-71c1cdbdbef9,"Chou frisé, cru"
5af2bde8ae08b5194415a0dd,33cf7bae-d917-4825-8043-d148397fad09,"Chou vert, cru"
6405bfa9b0da19477798633c,33cf7bae-d917-4825-8043-d148397fad09,"Chou vert, cru"
64073d63683721c9a32b083a,555eb1e8-c85b-4093-b4e3-b6560e0f32c9,"Chou blanc, cru"
6405c021b0da1947779864d5,555eb1e8-c85b-4093-b4e3-b6560e0f32c9,"Chou blanc, cru"
5e1f0278e2e6d65ec87f8933,33cf7bae-d917-4825-8043-d148397fad09,"Chou vert, cru"
6405bf85af4af6d531d50bef,33cf7bae-d917-4825-8043-d148397fad09,"Chou vert, cru"
64073e8d683721c9a32b089e,5134e96a-d1b2-4b5f-883c-22e21d2d1f4d,"Chou rouge, cru"
64073c4e9c6d10cd16eab6be,5134e96a-d1b2-4b5f-883c-22e21d2d1f4d,"Chou rouge, cru"
5af2c15dae08b51b804e58e4,5134e96a-d1b2-4b5f-883c-22e21d2d1f4d,"Chou rouge, cru"
6405bf9bb9d07cd5d38d7b43,5134e96a-d1b2-4b5f-883c-22e21d2d1f4d,"Chou rouge, cru"
5b89525aae08b5054c7e9082,5134e96a-d1b2-4b5f-883c-22e21d2d1f4d,"Chou rouge, cru"
6405bf5caf4af6d531d50b68,5134e96a-d1b2-4b5f-883c-22e21d2d1f4d,"Chou rouge, cru"
64073c7d9c6d10cd16eab6d3,5134e96a-d1b2-4b5f-883c-22e21d2d1f4d,"Chou rouge, cru"
64073df09c6d10cd16eab779,5134e96a-d1b2-4b5f-883c-22e21d2d1f4d,"Chou rouge, cru"
6405bf89af4af6d531d50bfb,a0f87d8d-c9a4-429e-a3c4-6d807118ce2a,"Chou-fleur, cru"
5af2bdeaae08b5194415a0e8,079541e5-74df-4d6d-b81c-2a6fab498e6e,"Chou-rave, cru"
5dcd7271b2285877f1209db5,,Pas de correspondance
5af2be88ae08b5194415a345,33cf7bae-d917-4825-8043-d148397fad09,"Chou vert, cru"
6405bfc2b9d07cd5d38d7bc3,035e4804-82f4-44af-8914-167fb4013da0,Nectar d'abricot
64073c529c6d10cd16eab6c4,,Pas de correspondance
5e3bf59e51bc1f624d03a9f0,,Pas de correspondance
6405bffeb9d07cd5d38d7c90,,Pas de correspondance
5af2be05ae08b5194415a158,,Pas de correspondance
6405bf22b0da194777986164,,Pas de correspondance
5c794b0be3f3396cd0285662,,Pas de correspondance
5af2c152ae08b51b804e58be,,Pas de correspondance
5c865506e3f33953c57bce32,,Pas de correspondance
