hellofresh_id,ciqual_id,ciqual_alim_nom_fr
5ca75c9ae3f33926060c1fc2,2204aa03-d142-4acd-8136-b8c718746faa,"Tomate, coulis, appertisé (purée de tomates mi-réduite à 11%)"
6405bf51b0da19477798620c,,Pas de correspondance
5bdc60d1ae08b57bc5462dd2,2204aa03-d142-4acd-8136-b8c718746faa,"Tomate, coulis, appertisé (purée de tomates mi-réduite à 11%)"
5e020b0e53508972954690b5,c8bf06ae-6f22-4df3-9d96-0c6ccb9bfbef,"Tomate, séchée"
6405bffeaf4af6d531d50d8f,c8bf06ae-6f22-4df3-9d96-0c6ccb9bfbef,"Tomate, séchée"
5c8bcdade3f339735d1859a2,c8bf06ae-6f22-4df3-9d96-0c6ccb9bfbef,"Tomate, séchée"
6405bf42af4af6d531d50aed,c8bf06ae-6f22-4df3-9d96-0c6ccb9bfbef,"Tomate, séchée"
6477e14922f7f34e1f95d2a8,d240c960-a78e-43a7-ba38-30cc8ac499dd,Tomme ou tome de vache
64073bae9c6d10cd16eab621,704aec45-f1d5-4dc9-aebf-128a9c1eb3eb,Tomme ou tome de montagne ou de Savoie
6405bf17b0da19477798613c,a44bcc3a-23c2-4630-ba97-fecce17b1c4d,"Topinambour, cru"
5d80e40b99ea5a049e5cc469,a44bcc3a-23c2-4630-ba97-fecce17b1c4d,"Topinambour, cru"
64073be19c6d10cd16eab65e,c1bc0a53-25aa-4e0d-a7a8-a964344cf581,"Tortilla souple (à garnir), à base de blé"
64073ba6683721c9a32b0732,c1bc0a53-25aa-4e0d-a7a8-a964344cf581,"Tortilla souple (à garnir), à base de blé"
649463052417a80cb660ba9e,c1bc0a53-25aa-4e0d-a7a8-a964344cf581,"Tortilla souple (à garnir), à base de blé"
6405bf92b0da1947779862f3,c1bc0a53-25aa-4e0d-a7a8-a964344cf581,"Tortilla souple (à garnir), à base de blé"
5af2c151ae08b51b804e58ba,c1bc0a53-25aa-4e0d-a7a8-a964344cf581,"Tortilla souple (à garnir), à base de blé"
6405bf27af4af6d531d50a81,c1bc0a53-25aa-4e0d-a7a8-a964344cf581,"Tortilla souple (à garnir), à base de blé"
6405c01cb0da1947779864c4,c1bc0a53-25aa-4e0d-a7a8-a964344cf581,"Tortilla souple (à garnir), à base de blé"
64073bad683721c9a32b0741,,Pas de correspondance
5b3f799a30006c34c902bf82,d3d8a2c4-564c-4f69-a2f2-2964ebbe771d,"Porc, carré, cru"
640afb09cda96bb6528b8fc3,d3d8a2c4-564c-4f69-a2f2-2964ebbe771d,"Porc, carré, cru"
6405bf26af4af6d531d50a7f,92304ba7-4b45-4675-acf5-dd43fbdb138e,"Poitrine de porc, fumée, crue"
5d19d6fafca63a001731e4b1,92304ba7-4b45-4675-acf5-dd43fbdb138e,"Poitrine de porc, fumée, crue"
5d03aab9e6881d000d696ab7,23e01b93-4d4f-413f-8d31-5e817cc996f8,"Porc, travers, braisé"
64073d9d9c6d10cd16eab758,,Pas de correspondance
5bdc60d3ae08b57bc06363d2,,Pas de correspondance
5bd30dda30006c65c570ad84,3650a1de-8355-411f-b3ee-724822c38d4c,Vin rouge
6405bff2af4af6d531d50d51,03fc0f05-1afb-4ea8-b921-cb024d1eeda9,"Veau, noix, crue"
5eb2a995b609ac1d667a49e5,03fc0f05-1afb-4ea8-b921-cb024d1eeda9,"Veau, noix, crue"
5b23c7b9ae08b51f0745b182,c1021056-44da-4908-bdd7-3eada0785acb,"Haché à base de boeuf ou Préparation de viande hachée de boeuf, 15% MG, cru, prémeballé"
5cc6ca79945b19000a6a84f3,,Pas de correspondance
6405bf9faf4af6d531d50c4b,c1021056-44da-4908-bdd7-3eada0785acb,"Haché à base de boeuf ou Préparation de viande hachée de boeuf, 15% MG, cru, prémeballé"
5ea0370dc6e2b41f9b7d2a62,c1021056-44da-4908-bdd7-3eada0785acb,"Haché à base de boeuf ou Préparation de viande hachée de boeuf, 15% MG, cru, prémeballé"
5cdea5b1a10167000c5e96c3,c1021056-44da-4908-bdd7-3eada0785acb,"Haché à base de boeuf ou Préparation de viande hachée de boeuf, 15% MG, cru, prémeballé"
6405bfe3b0da1947779863fb,c1021056-44da-4908-bdd7-3eada0785acb,"Haché à base de boeuf ou Préparation de viande hachée de boeuf, 15% MG, cru, prémeballé"
5c8bcda2e3f339735c318343,c1021056-44da-4908-bdd7-3eada0785acb,"Haché à base de boeuf ou Préparation de viande hachée de boeuf, 15% MG, cru, prémeballé"
6405bf1bb0da19477798614a,0a368b47-e257-4397-92da-363555f15759,"Fromage à pâte molle à croûte lavée, au lait pasteurisé (type Vieux Pané)"
5af2be6fae08b5194415a2db,6e88c6b7-a579-4865-b18b-1aaae6778dac,Vinaigre balsamique
63e5122da0a0603e5708dcc3,6e88c6b7-a579-4865-b18b-1aaae6778dac,Vinaigre balsamique
63e5122a81b4b295e66f025d,6e88c6b7-a579-4865-b18b-1aaae6778dac,Vinaigre balsamique
5c8bcda5e3f33973013052b3,6e88c6b7-a579-4865-b18b-1aaae6778dac,Vinaigre balsamique
63e5123281b4b295e66f025f,6e88c6b7-a579-4865-b18b-1aaae6778dac,Vinaigre balsamique
63e5121c81b4b295e66f0253,6e88c6b7-a579-4865-b18b-1aaae6778dac,Vinaigre balsamique
63e5121abc1d64f7b96e2703,8855dc4b-81ad-486d-8f16-501ad9e8d5c8,Vinaigre de vin rouge
63e5123381b4b295e66f0260,8855dc4b-81ad-486d-8f16-501ad9e8d5c8,Vinaigre de vin rouge
5c8654f9e3f33953b40b23b3,8855dc4b-81ad-486d-8f16-501ad9e8d5c8,Vinaigre de vin rouge
5af2c14aae08b51b804e58ac,8855dc4b-81ad-486d-8f16-501ad9e8d5c8,Vinaigre de vin rouge
63e51223bc1d64f7b96e2708,8855dc4b-81ad-486d-8f16-501ad9e8d5c8,Vinaigre de vin rouge
63e51234bc1d64f7b96e270f,8855dc4b-81ad-486d-8f16-501ad9e8d5c8,Vinaigre de vin rouge
5e578a0a7c09dc3b6b1d3304,1bfc67ce-eb13-42ed-bde4-e40e93281579,"Sauce pesto, préemballée"
64073c63df6297bb5beef1b0,1bfc67ce-eb13-42ed-bde4-e40e93281579,"Sauce pesto, préemballée"
5c950d88c445fa28f67f6be4,,Pas de correspondance
5fe0e68d5da3435371466cf7,0d850c4a-d78c-4126-87e1-71a838961edd,"Yaourt à la grecque, nature"
5af2bdf5ae08b5194415a111,0d850c4a-d78c-4126-87e1-71a838961edd,"Yaourt à la grecque, nature"
64073ba8df6297bb5beef100,0d850c4a-d78c-4126-87e1-71a838961edd,"Yaourt à la grecque, nature"
6405bf4cb9d07cd5d38d7a28,,Pas de correspondance
5ba8a96830006c3bf2202e42,,Pas de correspondance
5af2be4bae08b5194415a257,,Pas de correspondance
64073cc39c6d10cd16eab6ef,,Pas de correspondance
5af2be43ae08b5194415a23c,,Pas de correspondance
6405bf39b9d07cd5d38d79dc,ddc3c041-7395-4f0e-ab67-bb411b5951fe,Yaourt ou spécialité laitière nature (aliment moyen)
5af2be62ae08b5194415a2ac,ddc3c041-7395-4f0e-ab67-bb411b5951fe,Yaourt ou spécialité laitière nature (aliment moyen)
