hellofresh_id,ciqual_id,ciqual_alim_nom_fr
64073bbb9c6d10cd16eab635,b2bdad4b-d8cc-432e-89c5-e6e3be365758,Huile de sésame
5af2be00ae08b5194415a145,4972f9fb-84d4-48ac-94e8-297fab45c1e9,Pain pita
6405bfdbb9d07cd5d38d7c1b,4972f9fb-84d4-48ac-94e8-297fab45c1e9,Pain pita
6405bfcdb9d07cd5d38d7be7,2877f9c5-dd62-4d14-b3e9-365e3c51cc95,"Pois chiche, appertisé, égoutté"
5c8bcda9e3f339735561c2c3,571dd65a-2c5b-465e-a0c9-b6051691838b,"Piment, cru"
64073d739c6d10cd16eab742,d53cac5d-9e67-4f1b-a354-b3717328e7b8,Tapenade
6405bfe8b0da19477798640f,,Pas de correspondance
5af2be8eae08b5194415a35d,a07089f7-7823-4072-873a-413e11080b65,"Jus de carotte, pur jus"
5b03d0b9ae08b5095315f752,,Pas de correspondance
6405bff1b0da194777986429,,Pas de correspondance
64073c059c6d10cd16eab687,bfb43ba1-495d-48b6-a2f5-254c6badf29b,"Pâte brisée, pur beurre, crue"
5e78c7ef6b3c8459df5b14ba,,Pas de correspondance
64073bb6683721c9a32b074c,,Pas de correspondance
64073be1683721c9a32b077d,eaf8d081-d84d-44f0-9c1d-ce0d3e7b8447,"Thon, au naturel, appertisé, égoutté"
64073bab683721c9a32b073d,605f77f4-6f94-4e45-be69-f7ff2ad74d79,Emmental ou emmenthal râpé
64073ba6df6297bb5beef0f4,,Pas de correspondance
6405bf76b0da194777986290,,Pas de correspondance
6405bf48b9d07cd5d38d7a14,7b076dab-8488-4f44-9de3-457ab9d294a4,"Thym, séché"
5af2be8bae08b5194415a354,,Pas de correspondance
6405bfc6b0da19477798639f,,Pas de correspondance
5c8bcda9e3f339735561c2c4,,Pas de correspondance
5b928b59ae08b5536f17e522,8d8a8b7b-cd3c-4b1d-ad21-ea793af1e9dc,Confit de canard
5d03aabbe6881d000b412035,,Pas de correspondance
64073ba69c6d10cd16eab617,92ab9b2a-a221-4d8c-84f5-817d202d408a,Noix de pécan
6405bff0b9d07cd5d38d7c5e,,Pas de correspondance
5cd56853729fc2001a1b4bf0,,Pas de correspondance
6405bf26b9d07cd5d38d7996,,Pas de correspondance
5af2be4dae08b5194415a25e,,Pas de correspondance
5c950d7cc445fa288372a894,,Pas de correspondance
64073bd1df6297bb5beef13a,0dc8a08a-643d-4ec4-9394-05901be82eda,Confiture de fraise (extra ou classique)
5c66d2a2e3f3395bf74d23c7,2569465f-7d61-4f70-a65e-ffdbde3fb6e8,Chapelure
6405bfc9b0da1947779863a8,4972f9fb-84d4-48ac-94e8-297fab45c1e9,Pain pita
5c950d84c445fa289769b624,8855dc4b-81ad-486d-8f16-501ad9e8d5c8,Vinaigre de vin rouge
6405bf50b0da19477798620a,,Pas de correspondance
6405bffdb0da194777986456,5a49000e-18d5-4a3e-a5b3-0875255247b5,"Haricot rouge, sec"
5af2be76ae08b5194415a2f4,f05a98c4-9d92-4e27-8b46-db820662c5dc,"Riz complet, cru"
6405bff4b0da194777986437,a8ee748c-7c64-4137-98b6-b1d5740e2e00,"Basilic, frais"
64073e46683721c9a32b0881,1db597b0-f17b-4c1e-97f9-d96c0b67d725,"Thym, frais"
6405bfd8b9d07cd5d38d7c10,,Pas de correspondance
5c0e2cc5e3f33937c643dfa4,,Pas de correspondance
5bc449da30006c640941a2a3,96f6e8a0-2649-4a87-a2a7-d225eb9e0481,"Haricot mungo, bouilli/cuit à l'eau"
6405bfd0b0da1947779863bf,0ab13a2f-8f02-466d-933a-775b0f3abea5,"Cresson alénois, cru"
5da5776a3827c3609617c1c1,3650a1de-8355-411f-b3ee-724822c38d4c,Vin rouge
64073d56df6297bb5beef21d,,Pas de correspondance
6405bf37af4af6d531d50ac6,cefd33a2-db0d-4c22-bddb-c6872b326ec4,"Riz blanc, cru"
6405bf80b0da1947779862ae,,Pas de correspondance
6405bff1af4af6d531d50d4d,,Pas de correspondance
6426ff531a4155bedae223a3,2fb21b04-27f7-4ab2-921f-bb70e41100ee,"Noix de cajou, grillée, non salée"
648905ea7b6a161d101f759e,,Pas de correspondance
5de7a2f884c0aa432878a632,80d242a9-c21f-4b95-98ce-1e1eba4b52ba,"Semoule de blé dur, crue"
