hellofresh_id,ciqual_id,ciqual_alim_nom_fr
5bdc60d7ae08b57bbd306b22,fd864e5e-cf16-4625-a478-ea1e11199d4a,Saucisse (aliment moyen)
6405bf96b0da1947779862fd,36865662-8c6e-4909-a05e-450b902522f8,Saucisse de Morteau
5c794b02e3f3396d0b09a2b3,36865662-8c6e-4909-a05e-450b902522f8,Saucisse de Morteau
5d725d9a0dcef10009125ba8,36865662-8c6e-4909-a05e-450b902522f8,Saucisse de Morteau
6405bf9faf4af6d531d50c4c,36865662-8c6e-4909-a05e-450b902522f8,Saucisse de Morteau
5d3f1562265a5e0009517284,36865662-8c6e-4909-a05e-450b902522f8,Saucisse de Morteau
6405bf6bb9d07cd5d38d7aa0,36865662-8c6e-4909-a05e-450b902522f8,Saucisse de Morteau
5dcd7272b2285877f1209db6,36865662-8c6e-4909-a05e-450b902522f8,Saucisse de Morteau
5c0109c1e3f339399a313812,d3378402-43c0-4b11-b429-b6aa71ab3ea2,"Saucisse fumée, à cuire"
6405bf7eaf4af6d531d50be0,d3378402-43c0-4b11-b429-b6aa71ab3ea2,"Saucisse fumée, à cuire"
5af2be9dae08b5194415a387,ece91121-7788-4628-a164-9ef9bf2a8cf4,Saucisse de jambon pur porc
5b76db62ae08b523822d2952,ece91121-7788-4628-a164-9ef9bf2a8cf4,Saucisse de jambon pur porc
6405bf68af4af6d531d50b98,ece91121-7788-4628-a164-9ef9bf2a8cf4,Saucisse de jambon pur porc
5cc6ca73945b190013288b4c,fd864e5e-cf16-4625-a478-ea1e11199d4a,Saucisse (aliment moyen)
5c2f6639e3f3394f955fac33,fd864e5e-cf16-4625-a478-ea1e11199d4a,Saucisse (aliment moyen)
5bbb0a7eae08b506f1706f93,fd864e5e-cf16-4625-a478-ea1e11199d4a,Saucisse (aliment moyen)
5d1326aef67e68001137678c,fd864e5e-cf16-4625-a478-ea1e11199d4a,Saucisse (aliment moyen)
6405c01fb0da1947779864ce,264a0fa3-7a79-4d4b-8932-9b86ce373531,"Saucisse de Toulouse, crue"
5c7e9d88c445fa0bae3c7f62,36865662-8c6e-4909-a05e-450b902522f8,Saucisse de Morteau
6405bfe0b9d07cd5d38d7c30,7d0deffa-9b5f-4c3a-877c-39058734f69f,"Saucisse de volaille, type Knack"
5e44f83e30c11e59da3d99ca,ff27e016-bc63-42e0-9dfc-afd5e2357785,"Saucisse de volaille, façon charcutière"
6405bfdbb0da1947779863df,b0701cca-3e44-4b6d-8684-d7df199e6448,"Sauge, fraîche"
5af2bdeeae08b5194415a0fa,b0701cca-3e44-4b6d-8684-d7df199e6448,"Sauge, fraîche"
5af2be24ae08b5194415a1cb,a6341c44-9975-4b09-a3e6-0e49f0825125,Saumon fumé
64073c9b683721c9a32b07ef,a6341c44-9975-4b09-a3e6-0e49f0825125,Saumon fumé
5dc19336f3d8c476360348c8,a6341c44-9975-4b09-a3e6-0e49f0825125,Saumon fumé
6405bfdbb0da1947779863e1,a6341c44-9975-4b09-a3e6-0e49f0825125,Saumon fumé
6405bf25b0da194777986172,,Pas de correspondance
5af2be6eae08b5194415a2d7,b5b1d9bb-6f59-442b-9c59-cf04988032cb,"Porc, épaule, crue"
6405bf70b9d07cd5d38d7aaa,b5b1d9bb-6f59-442b-9c59-cf04988032cb,"Porc, épaule, crue"
64073c01df6297bb5beef171,,Pas de correspondance
6511577f3e0981e84af20320,03fc0f05-1afb-4ea8-b921-cb024d1eeda9,"Veau, noix, crue"
64073c3edf6297bb5beef19f,b722bf95-92c3-4b3e-9dec-343c264b9250,"Seitan, préemballé"
63e5121781b4b295e66f0250,,Pas de correspondance
5af2bde6ae08b5194415a0d2,,Pas de correspondance
6405bfe9b0da194777986411,80d242a9-c21f-4b95-98ce-1e1eba4b52ba,"Semoule de blé dur, crue"
64073d32683721c9a32b0824,80d242a9-c21f-4b95-98ce-1e1eba4b52ba,"Semoule de blé dur, crue"
5c0e2cbee3f339379e33fce2,80d242a9-c21f-4b95-98ce-1e1eba4b52ba,"Semoule de blé dur, crue"
6405bfc3af4af6d531d50ccc,80d242a9-c21f-4b95-98ce-1e1eba4b52ba,"Semoule de blé dur, crue"
64073c6d683721c9a32b07de,80d242a9-c21f-4b95-98ce-1e1eba4b52ba,"Semoule de blé dur, crue"
5af2be29ae08b5194415a1df,,Pas de correspondance
5af2be07ae08b5194415a163,,Pas de correspondance
64073bb2df6297bb5beef109,,Pas de correspondance
6405bf34b9d07cd5d38d79cc,,Pas de correspondance
64998b934717a9ae7f5d192a,,Pas de correspondance
5bc449df30006c641e43c2a2,,Pas de correspondance
5b3f799730006c34884def13,,Pas de correspondance
64073ec5df6297bb5beef29f,,Pas de correspondance
5af2be3aae08b5194415a215,,Pas de correspondance
6405c00bb0da194777986482,9ac959f4-f8af-4105-878c-9bcf32a8fcf9,"Boeuf, steak haché 15% MG, cru"
6405c021b0da1947779864d6,9ac959f4-f8af-4105-878c-9bcf32a8fcf9,"Boeuf, steak haché 15% MG, cru"
5c950d89c445fa289a180ac2,9ea46bdc-560b-4c31-a0dc-92564c3b81ac,"Boeuf, steak haché 20% MG, cru"
6503196932e9107c6db91d95,f7791b2e-87ec-46d1-891a-e840d3d9840c,"Haché végétal à base de soja, préemballé"
64062eb8b9d07cd5d38d7cd9,c4ecebdb-bad6-4ee2-81b9-2015be4d7316,Sucre blanc
5c8bcdace3f339730507bc42,c4ecebdb-bad6-4ee2-81b9-2015be4d7316,Sucre blanc
64062ea8af4af6d531d50df6,c4ecebdb-bad6-4ee2-81b9-2015be4d7316,Sucre blanc
6405bfaeaf4af6d531d50c81,a4af3f3b-7cfb-4e68-ac0e-e8786bddaae4,"Salade sucrine, crue"
5ea812d7cf958e23e4660867,a4af3f3b-7cfb-4e68-ac0e-e8786bddaae4,"Salade sucrine, crue"
6405bfd5b9d07cd5d38d7c09,,Pas de correspondance
6405bfb4af4af6d531d50c9a,175afe3c-0490-4449-b9af-767613b0be9f,"Pintade, poitrine, crue"
5af2be95ae08b5194415a36c,f67d6f7f-1bf6-4620-8c1d-890a5d4dc2af,"Tortilla souple (à garnir), à base de maïs"
5cebf6e01ce85200174737db,,Pas de correspondance
6405bf62af4af6d531d50b7f,,Pas de correspondance
64e637175f3f555e874820de,,Pas de correspondance
64073bff9c6d10cd16eab685,,Pas de correspondance
5c8bcdabe3f3397326046803,,Pas de correspondance
6499b9feb4dbfc471f9896f5,,Pas de correspondance
6407400bdf6297bb5beef305,,Pas de correspondance
64073c23683721c9a32b07ba,d53cac5d-9e67-4f1b-a354-b3717328e7b8,Tapenade
6405bf3cb0da1947779861ca,d53cac5d-9e67-4f1b-a354-b3717328e7b8,Tapenade
5af2bde7ae08b5194415a0d7,d4966810-b6b7-49d1-91ec-4f24c4e8a1ed,Caviar de tomates
5b895260ae08b5054c7e9084,325d28f0-b463-44d7-8925-89da5dcbe81e,"Thon, cru"
5b55866fae08b5444c794962,85c39501-68f9-4205-93b1-001b86c7d5fe,"Thon germon ou thon blanc, à l'huile d'olive, appertisé, égoutté"
5af2c167ae08b51b804e5903,eaf8d081-d84d-44f0-9c1d-ce0d3e7b8447,"Thon, au naturel, appertisé, égoutté"
6405bff5b9d07cd5d38d7c76,1db597b0-f17b-4c1e-97f9-d96c0b67d725,"Thym, frais"
6405bf86b0da1947779862c8,1db597b0-f17b-4c1e-97f9-d96c0b67d725,"Thym, frais"
5af2be3dae08b5194415a222,1db597b0-f17b-4c1e-97f9-d96c0b67d725,"Thym, frais"
5bdc60dcae08b57bc06363d6,1db597b0-f17b-4c1e-97f9-d96c0b67d725,"Thym, frais"
64073e4b9c6d10cd16eab798,1db597b0-f17b-4c1e-97f9-d96c0b67d725,"Thym, frais"
64073e299c6d10cd16eab78a,5ab4823c-bad5-403f-867c-8aaa2a17119a,"Estragon, frais"
5d80e4075de66e1f746e35e7,1db597b0-f17b-4c1e-97f9-d96c0b67d725,"Thym, frais"
5c9e3f12c445fa5e311e17e6,1db597b0-f17b-4c1e-97f9-d96c0b67d725,"Thym, frais"
5af2bdf8ae08b5194415a11c,7b076dab-8488-4f44-9de3-457ab9d294a4,"Thym, séché"
5af2be45ae08b5194415a241,10cf6011-0450-4496-a027-2c93ef797195,"Tofu nature, préemballé"
64073d5d683721c9a32b0836,bac05388-32fa-4679-8d85-a2db2222c41f,"Tofu fumé, préemballé"
6405bf95af4af6d531d50c21,10cf6011-0450-4496-a027-2c93ef797195,"Tofu nature, préemballé"
64073be9df6297bb5beef155,10cf6011-0450-4496-a027-2c93ef797195,"Tofu nature, préemballé"
5b928b4dae08b55383267f82,bac05388-32fa-4679-8d85-a2db2222c41f,"Tofu fumé, préemballé"
6405bff3b0da194777986433,a5a573bc-44b7-4af3-a42f-508b427a879d,"Tomate, crue"
5af2be50ae08b5194415a267,a5a573bc-44b7-4af3-a42f-508b427a879d,"Tomate, crue"
5c9e3f03c445fa5e1e745da4,a5a573bc-44b7-4af3-a42f-508b427a879d,"Tomate, crue"
6405bfafb0da194777986351,a5a573bc-44b7-4af3-a42f-508b427a879d,"Tomate, crue"
5ea2c2320eb83314933e5bca,a5a573bc-44b7-4af3-a42f-508b427a879d,"Tomate, crue"
5af2be7eae08b5194415a313,9023aa80-98f6-48a1-8228-080cfb1f25d9,"Tomate cerise, crue"
5cfa73a8d8a8710016415ac4,,Pas de correspondance
6405bf9db0da194777986312,,Pas de correspondance
5d1b4cb73aef9e000a5fb830,9023aa80-98f6-48a1-8228-080cfb1f25d9,"Tomate cerise, crue"
6405bf1cb9d07cd5d38d796e,9023aa80-98f6-48a1-8228-080cfb1f25d9,"Tomate cerise, crue"
5af2be5aae08b5194415a28b,9023aa80-98f6-48a1-8228-080cfb1f25d9,"Tomate cerise, crue"
6405bfcbb0da1947779863b0,9023aa80-98f6-48a1-8228-080cfb1f25d9,"Tomate cerise, crue"
