hellofresh_id,ciqual_id,ciqual_alim_nom_fr
5d78aad9965c98000c773bc1,3ebb38c2-abab-43e7-9070-c19ff0f7e2cc,Saucisse de Francfort
642774391a4155bedae223a7,775a52b8-26cc-42e6-ac7f-3d6bb573e21f,Amande (avec peau)
6405bf95b0da1947779862fa,4d3818b2-9a92-41e7-acf5-9ae1442e9469,Germe de blé
6499a0d24717a9ae7f5d1942,,Pas de correspondance
5cebf6de1ce852000c58b25b,,Pas de correspondance
5ea3187761c44b3f723c1bfc,31ec82d2-c7a1-4c02-8998-8d8c45a23173,"Oeuf, cru"
5d2c50009de581000e37f6cd,,Pas de correspondance
5af2be5bae08b5194415a28e,6632d38c-0cd9-40fb-80d6-459668e62550,"Chou de Bruxelles, cru"
6405bf3baf4af6d531d50ad2,54d28203-55f3-4d90-87e1-708a3f00f738,"Haricot blanc, sec"
6405bf64af4af6d531d50b8a,,Pas de correspondance
6405bf43af4af6d531d50af6,a8ee748c-7c64-4137-98b6-b1d5740e2e00,"Basilic, frais"
5af2be68ae08b5194415a2c0,59554a1c-5eda-4b2a-a8d1-23d747855a7f,"Carotte, crue"
6405bfbbb9d07cd5d38d7bb1,,Pas de correspondance
6405bf77b0da194777986294,812dcc49-8b01-425f-8425-05d5b660695e,"Merguez, pur boeuf, crue"
5dde798bf347bc3e7840d6d2,,Pas de correspondance
5d03abf4d2d35b00122f5377,,Pas de correspondance
5cfa73b4d8a871000a54c078,2e73bd6c-7b40-4f20-8808-778876cdbec8,"Basilic, séché"
64073d78df6297bb5beef22b,471a6ddc-c9ab-4683-987e-fd3bd781aacc,Gouda
6405bfd7af4af6d531d50d01,471a6ddc-c9ab-4683-987e-fd3bd781aacc,Gouda
5af2be57ae08b5194415a280,,Pas de correspondance
6405bfb7b0da194777986366,,Pas de correspondance
5cf1438fb9565e000f6d310a,4972f9fb-84d4-48ac-94e8-297fab45c1e9,Pain pita
5c8654f8e3f33953b40b23b2,cefd33a2-db0d-4c22-bddb-c6872b326ec4,"Riz blanc, cru"
6405bf32b0da1947779861a5,,Pas de correspondance
6405bf49b0da1947779861ed,,Pas de correspondance
64073bcb9c6d10cd16eab645,,Pas de correspondance
5e32b3a3d69439717d7733b4,555eb1e8-c85b-4093-b4e3-b6560e0f32c9,"Chou blanc, cru"
5af2be6aae08b5194415a2c7,205564bf-5f54-43cc-93f6-c18ed8ee7563,"Endive, crue"
6405bf1fb9d07cd5d38d7981,365bde3d-beeb-442b-a908-99ddda4c7c87,Huile d'olive vierge extra
5bceef3630006c2af868e602,571dd65a-2c5b-465e-a0c9-b6051691838b,"Piment, cru"
646419706ced9aa0d6353bfa,,Pas de correspondance
6405bf6caf4af6d531d50ba2,546630dc-0d67-4efd-919e-b0b60fa9b7b7,"Églefin, cru"
5af2c163ae08b51b804e58f7,,Pas de correspondance
64073f16df6297bb5beef2b7,33cf7bae-d917-4825-8043-d148397fad09,"Chou vert, cru"
6405bff8b9d07cd5d38d7c7e,e95ca1a0-a9b6-4302-a678-a903b3d55556,"Raisin, sec"
5af2be1fae08b5194415a1b6,,Pas de correspondance
6405bf80af4af6d531d50be2,,Pas de correspondance
64073c1a683721c9a32b07af,30069d5f-5f40-474d-b13b-4311f07a4038,"Courge spaghetti, pulpe, crue"
64073c27df6297bb5beef18c,,Pas de correspondance
6405bfd5b0da1947779863d3,,Pas de correspondance
64073ba7df6297bb5beef0ff,,Pas de correspondance
6405bfa3af4af6d531d50c5b,,Pas de correspondance
6405bf4baf4af6d531d50b18,7db19a8c-186a-41d1-b0eb-a953d99efdaf,"Dinde, viande, crue"
64073c4f683721c9a32b07cd,9f78ccd1-48d5-4d42-a564-816ede0b3992,"Romarin, frais"
6405bf8bb9d07cd5d38d7b0d,13dadc4c-ff50-4ca0-b1d3-c7cfbaa3b02c,"Curcuma, poudre"
64073bee9c6d10cd16eab66d,add4ef32-8f8e-49a2-8d90-293409ce8430,"Persil, frais"
6405bf7ab0da19477798629a,,Pas de correspondance
6405bf52af4af6d531d50b30,,Pas de correspondance
5af2be53ae08b5194415a271,a0f87d8d-c9a4-429e-a3c4-6d807118ce2a,"Chou-fleur, cru"
6405bf70b9d07cd5d38d7ab1,2569465f-7d61-4f70-a65e-ffdbde3fb6e8,Chapelure
