"id","id_old","name","brand","kcal","fat","saturated_fat","carbohydrate","sugars","fiber","protein","sodium","unit_id"
"99ddc9a1-1fc8-417c-9c7b-f3dfc0e53ebb","6405bf33b9d07cd5d38d79c8",Crème de basilic et origan,Hello Fresh,,13.5,9.4,4.3,4.2,0.0,2.9,0.15,1
"277aa658-fa27-4e6c-910d-fc6901753ee1","5af2bdf4ae08b5194415a10e",Nouilles udon fraîches,Hello Fresh,371.0,3.0,1.0,71.0,0.5,4.0,13.0,0.99,1
"8f9282fa-a31b-4a26-a652-fbac01bed254","64fb3f46786cce2df0e01e68",Nouilles udon fraîches,Hello Fresh,371.0,3.0,1.0,71.0,0.5,4.0,13.0,0.99,1
"14bb5129-8337-4cf4-8354-823e9e5ef6a0","6407391f9c6d10cd16eab609",Nouilles udon fraîches,Hello Fresh,371.0,3.0,1.0,71.0,0.5,4.0,13.0,0.99,1
eaa2f2c8-306d-4c1b-b1bf-26ba1e3aaa8e,"6405bfcab0da1947779863aa",Nouilles Udon,Hello Fresh,371.0,3.0,1.0,71.0,0.5,4.0,13.0,0.99,1
a2fb3bb2-067c-41e7-9a08-fb268230c9a8,"6405bf95af4af6d531d50c1f",Nuggets de légumes,Hello Fresh,284.0,14.9,1.48,22.4,1.33,2.55,13.5,0.67,1
"9c2e39a8-8fc0-49a0-9a1a-4b5448e1fe1a","63e5121d81b4b295e66f0254",Œuf,Hello Fresh,140.0,9.83,2.64,0.27,0.27,0.0,12.7,0.31,1
f4cd6532-6489-4e10-800c-059694a0063b,"6405bf55b0da194777986218",Œuf,Hello Fresh,140.0,9.83,2.64,0.27,0.27,0.0,12.7,0.31,1
"3293c7f5-db27-4a77-966d-c74f5f67a004","5c8bcda7e3f339735a76c463",Œuf,Hello Fresh,140.0,9.83,2.64,0.27,0.27,0.0,12.7,0.31,1
ee2e28bb-8e31-41c7-b56d-2e23af89fcc1,"5af2be52ae08b5194415a26f",Crème d'olives vertes,Hello Fresh,,13.5,9.4,4.3,4.2,0.0,2.9,0.15,1
"47c4a2db-804c-4abd-a8f3-1cb60057a86f","5ede57241008d9385e77e40a",Oignon émincé,Hello Fresh,,0.62,0.2,6.25,4.8,1.7,1.1,0.098,1
"1a4cac92-06cf-4aad-a5bb-7235c07fbc17","5af2bdf7ae08b5194415a11a",Oignon rouge,Hello Fresh,36.3,0.4,0.14,5.63,5.2,2.5,1.31,0.013,1
a54e4958-cfe2-4c32-ab86-e731ccc8b6d4,"6405bfceb0da1947779863ba",Oignon rouge,Hello Fresh,36.3,0.4,0.14,5.63,5.2,2.5,1.31,0.013,1
fe54a5b4-9bd2-4474-89d9-bcea70a13680,"6405bf26b0da194777986178",Oignon rouge émincé,Hello Fresh,36.3,0.4,0.14,5.63,5.2,2.5,1.31,0.013,1
"7e53681f-07bf-4cbb-9981-250e66c77916","6405bf8db9d07cd5d38d7b11",Oignons rouges hachés,Hello Fresh,36.3,0.4,0.14,5.63,5.2,2.5,1.31,0.013,1
"2d04e991-e0c7-4499-b0ed-173d4770b9e8","5b0bb2b730006c47d07bd8b3",Old Amsterdam,Hello Fresh,344.0,29.0,18.8,0.0,0.0,0.0,20.7,1.78,1
b4089879-2c71-4e48-8d19-a0b5663fb20b,"5c8bcdade3f339735d1859a4",Olives & câpres,Hello Fresh,,0.86,0.23,3.5,0.41,3.6,2.18,4.06,1
eabfaad2-c7ee-4211-98f6-c519a37ce0bd,"6405bf81af4af6d531d50be8",Olives et câpres,Hello Fresh,,0.86,0.23,3.5,0.41,3.6,2.18,4.06,1
"46271747-8905-490e-b11c-072bddbcfbcc","5af2be8cae08b5194415a355",Olives et câpres,Hello Fresh,,0.86,0.23,3.5,0.41,3.6,2.18,4.06,1
b52a9f35-ce03-4693-b2bd-82e62c7a8046,"6405bf82b0da1947779862b3",Olives Kalamata dénoyautées,Hello Fresh,162.0,16.5,2.35,0.043,0.011,4.38,1.39,3.03,1
bc9d3d2d-8ff4-41a6-9eec-74c8d746e247,"5af2be82ae08b5194415a32a",Olives Leccino dénoyautées,Hello Fresh,,15.2,2.63,0.61,0.4,4.33,2.09,2.78,1
"26350040-dc49-44da-ae0b-9c3e5bc241ae","5af2be2eae08b5194415a1e9",Orange,Hello Fresh,45.5,0.5,0.01,8.03,7.6,2.7,0.75,0.013,1
db4ab06c-043e-4aab-a6db-e2e718f3b989,"6405bf35b0da1947779861ae",Orange,Hello Fresh,45.5,0.5,0.01,8.03,7.6,2.7,0.75,0.013,1
ab1d2931-842d-411d-be58-5e423d84b03c,"5d80e40b99ea5a049e5cc468",Orange sanguine,Hello Fresh,45.5,0.5,0.01,8.03,7.6,2.7,0.75,0.013,1
bc37be5e-6677-41e0-8731-34a554849d01,"64073ba5683721c9a32b0730",Crème épaisse,Hello Fresh,304.0,30.7,20.8,2.8,2.66,3.0,2.94,0.07,1
"273f2196-cdf8-4ff8-ba53-543c94bdcef8","5af2be66ae08b5194415a2ba",Orge perlé,Hello Fresh,346.0,1.16,0.24,68.6,0.8,9.1,10.6,0.023,1
"94a56993-9692-4612-83cc-6966e312c69e","6405bf8fb9d07cd5d38d7b16",Orge perlé,Hello Fresh,346.0,1.16,0.24,68.6,0.8,9.1,10.6,0.023,1
"79527b00-def1-424b-851d-3369b64302e4","64073c479c6d10cd16eab6b8",Origan,Hello Fresh,265.0,4.28,1.55,26.4,4.09,42.5,9.0,0.063,1
b905f909-9710-4c59-b4e8-fe9c3f15b94d,"5c3c5714c445fa5b2f11d713",Origan,Hello Fresh,265.0,4.28,1.55,26.4,4.09,42.5,9.0,0.063,1
"841cbf88-fc69-4e1c-8ed3-1a6f37f1ab0c","6405bfb7b9d07cd5d38d7ba8",Origan,Hello Fresh,265.0,4.28,1.55,26.4,4.09,42.5,9.0,0.063,1
b9dc12a4-52e6-476a-b401-0a6f61408628,"5c3c5705c445fa5b271d7222",Origan et basilic,Hello Fresh,34.8,0.47,0.13,2.55,0.37,3.47,3.35,0.028,1
"5c1bfef0-e1ef-4288-91b0-ad92145ba534","6405bff0af4af6d531d50d4b",Origan séché,Hello Fresh,265.0,4.28,1.55,26.4,4.09,42.5,9.0,0.063,1
"1bfe522b-141b-4e90-8106-34f8ced11a6a","5af2c14dae08b51b804e58b0",Origan séché,Hello Fresh,265.0,4.28,1.55,26.4,4.09,42.5,9.0,0.063,1
fa588395-04eb-4ff8-81aa-b3671d4117e4,"64073fb29c6d10cd16eab818","Origan, sauge et thym frais",Hello Fresh,107.0,1.68,0.47,10.5,,14.0,5.56,0.023,1
"37f081a4-911b-4a0a-a848-d599135e577e","5af2bdecae08b5194415a0f0",Crème fraîche,Hello Fresh,304.0,30.7,20.8,2.8,2.66,3.0,2.94,0.07,1
"6bb9faaa-164f-4091-95a4-68246251b25a","64073c159c6d10cd16eab692",crème fraîche liquide bio,Hello Fresh,,13.5,9.4,4.3,4.2,0.0,2.9,0.15,1
"1b7371ba-3a94-4a04-a1ab-f38b6ccbd569","6405bfc1b0da19477798638c",Crème liquide,Hello Fresh,,13.5,9.4,4.3,4.2,0.0,2.9,0.15,1
fcbe4a6d-f05d-4c0d-bd92-6138e6e13554,"6405bf5ab9d07cd5d38d7a64",Oseille,Hello Fresh,,0.65,0.1,1.6,1.54,1.8,1.84,0.009,1
c1d68385-7bd1-440c-8fb9-db76e5226a13,"64073d48df6297bb5beef214",Ossau-Iraty AOP,Hello Fresh,428.0,37.0,24.4,0.0,0.0,0.0,23.8,1.68,1
"28fe14e2-031f-4230-96f2-c5578ebb99ec","5af2be3eae08b5194415a226",Pain au curcuma,Hello Fresh,276.0,1.61,0.37,54.4,2.74,3.84,9.01,1.28,1
fac61bd0-d267-4ab0-80f5-353d04a06fd4,"64073c75683721c9a32b07e3",Pain brioché,Hello Fresh,356.0,9.38,5.22,55.5,6.9,3.3,10.7,1.31,1
"62d994f9-4449-4d3f-8fb7-43b89e433528","5df9f3bbe373522ec63de501",Pain brioché complet,Hello Fresh,356.0,9.38,5.22,55.5,6.9,3.3,10.7,1.31,1
"002d9025-90de-45f4-95ea-04c36ca1e75b","64073ba6df6297bb5beef0f4",Crème liquide,Hello Fresh,,13.5,9.4,4.3,4.2,0.0,2.9,0.15,1
fe2a39fb-8df1-4b93-b8da-7cbd7dc0792d,"6405bf79af4af6d531d50bd2",Pain d'épice bio,Hello Fresh,,1.1,0.18,71.5,38.2,3.0,2.94,0.47,1
"588da9e4-7f6c-44e2-8cf7-2025cf7947d0","64073bc89c6d10cd16eab641",Pain de campagne tranché,Hello Fresh,253.0,1.3,0.42,50.0,2.5,4.3,8.25,1.35,1
"74fb4566-fdcc-4133-b313-c23d3507cddf","6405bf4ab9d07cd5d38d7a1f",Pain de mie,Hello Fresh,278.0,3.6,0.58,52.3,7.8,1.8,7.81,1.15,1
e68177e6-8f6c-40aa-a4dd-7dde2080002c,"64073beb683721c9a32b0781",Pain de mie,Hello Fresh,278.0,3.6,0.58,52.3,7.8,1.8,7.81,1.15,1
"534495b1-afb8-4652-aab6-335f6b262138","648906150635a1e9befbb439",Pain de mie,Hello Fresh,278.0,3.6,0.58,52.3,7.8,1.8,7.81,1.15,1
d4b4b9c1-6540-4b32-b955-aefd9c16e8a3,"5cb44981c445fa72dd0dffe2",Pain gris,Hello Fresh,276.0,1.61,0.37,54.4,2.74,3.84,9.01,1.28,1
"42124e3f-44a5-4138-a2be-e96320327c29","6405bfe9b9d07cd5d38d7c4a",Crevettes marinées,Hello Fresh,99.0,0.84,0.19,3.21,0.0,0.0,19.7,0.45,1
"80f0275d-3bc2-4471-ab18-c8cf99fe11a1","5f3a2d08e5129030e32ad955",Crevettes marinées à l'ail,Hello Fresh,99.0,0.84,0.19,3.21,0.0,0.0,19.7,0.45,1
"130c1e54-9d72-40b1-b9ee-bf1da42cfee2","6494e1765f6a5ed9af3caf57",Pain naan,Hello Fresh,276.0,1.61,0.37,54.4,2.74,3.84,9.01,1.28,1
ffd2526e-4ac1-4784-b063-05de3a660734,"64073be69c6d10cd16eab660",Pain naan,Hello Fresh,276.0,1.61,0.37,54.4,2.74,3.84,9.01,1.28,1
"61650eda-6072-45a4-a124-8cfa353842c8","5af2c16eae08b51b804e591a",Pain pistolet aux raisins,Hello Fresh,240.0,0.9,0.18,46.7,,5.1,8.75,1.34,1
"4673a8ad-13da-4b37-a8fa-e92175004746","64946e4f2417a80cb660baa1",Pain pita,Hello Fresh,259.0,0.92,0.17,53.0,2.18,2.68,8.26,1.38,1
"5d7f0df0-65f6-4a12-82ed-7d0cbf3a2ed3","64073bc4df6297bb5beef12f",Pain pita,Hello Fresh,259.0,0.92,0.17,53.0,2.18,2.68,8.26,1.38,1
fce1aeda-68c4-4548-a820-72d610c927df,"6405bf41af4af6d531d50aec",Pain pita,Hello Fresh,259.0,0.92,0.17,53.0,2.18,2.68,8.26,1.38,1
"4b0fbbe0-b12b-4d8c-bf05-2b30eb0c0edf","5cebf6d91ce852000e1825af",Pain pita,Hello Fresh,259.0,0.92,0.17,53.0,2.18,2.68,8.26,1.38,1
bfea25f4-447c-41bf-878e-fd4f7e7c5e65,"5e304af3071555431110c815",Pain plat libanais,Hello Fresh,259.0,0.92,0.17,53.0,2.18,2.68,8.26,1.38,1
bf4a19f0-3945-4098-8925-10296dc2544a,"6405bf48b0da1947779861ea",Pain plat libanais,Hello Fresh,259.0,0.92,0.17,53.0,2.18,2.68,8.26,1.38,1
"45b2bc57-7e33-41f8-b041-183e50d09ac3","64073cc39c6d10cd16eab6ee",Pain turc,Hello Fresh,259.0,0.92,0.17,53.0,2.18,2.68,8.26,1.38,1
"076d9455-c2cc-42e4-92e5-86c15ad13284","6405bfecb9d07cd5d38d7c52",Pain turc,Hello Fresh,259.0,0.92,0.17,53.0,2.18,2.68,8.26,1.38,1
"84df8f8f-bcf4-45b2-bb10-521e39ac14f7","6405c006af4af6d531d50da8",Pak choï,Hello Fresh,,0.2,0.031,1.65,1.18,1.05,1.38,0.13,1
f336daf2-5831-4e4c-ad1c-22d90ea30598,"5af2be0fae08b5194415a180",Pak choï,Hello Fresh,,0.2,0.031,1.65,1.18,1.05,1.38,0.13,1
be8a8bd2-af56-42a4-91b4-15d2348285fd,"6405bf37b0da1947779861b4",Paleron de bœuf,Hello Fresh,144.0,6.54,2.59,0.0,0.0,0.0,21.2,0.12,1
"32ae257f-42cb-4655-a688-b05f99ced7e1","5c8bcdade3f339735d1859a3",Pappardelle fraîches,Hello Fresh,168.0,1.3,,32.0,,1.5,6.31,0.042,1
a6d4fc01-8d94-4ce9-9165-3baf323fbbe0,"6462c7f58c393b044d7447c9",Paprika en poudre,Hello Fresh,319.0,12.9,2.14,19.1,10.3,34.9,14.1,0.17,1
c81d4c0d-820f-471d-a370-6a4f54fcfb69,"5c8bcdafe3f3397358648c97",Paprika fumé en poudre,Hello Fresh,319.0,12.9,2.14,19.1,10.3,34.9,14.1,0.17,1
"9f4534ee-1831-4d20-ac81-a63afa413875","6405c00cb0da194777986485",Paprika fumé en poudre,Hello Fresh,319.0,12.9,2.14,19.1,10.3,34.9,14.1,0.17,1
c34bb923-53a4-4e47-b321-c6d637d1ce1a,"6405bf70b9d07cd5d38d7aab",Cube de tomate à l'ail et oignon,Hello Fresh,26.1,0.5,0.01,3.63,3.2,1.8,1.2,0.068,1
a012edb7-2da3-4ced-b303-2b45855f7c07,"5bc9de6330006c594864b1c2",Cubes de tomates à l'oignon,Hello Fresh,26.1,0.5,0.01,3.63,3.2,1.8,1.2,0.068,1
ff34ce3d-beed-4409-bfc5-76fc33f2abf2,"6405bf5ab9d07cd5d38d7a62",Cubes de tomates au basilic,Hello Fresh,26.1,0.5,0.01,3.63,3.2,1.8,1.2,0.068,1
"554ed87f-ab89-4597-a956-2e5732744434","5af2c162ae08b51b804e58f3",Cuisse de poulet,Hello Fresh,114.0,4.05,1.03,0.0,0.0,0.0,19.3,0.23,1
f5f3edff-b82e-478f-bc9a-72268395ba28,"5af2be5dae08b5194415a299",Patate douce,Hello Fresh,86.3,0.15,0.064,18.3,5.64,2.87,1.51,0.098,1
fc203d5e-2336-4d3e-80c8-e27c2fdb9899,"6405bf6fb9d07cd5d38d7aa9",Patate douce,Hello Fresh,86.3,0.15,0.064,18.3,5.64,2.87,1.51,0.098,1
"50b24c5d-9560-4b9e-8703-4691a81e1973","6503359232e9107c6db92035",Pâte à pizza,Hello Fresh,240.0,3.45,0.25,44.2,1.4,2.2,7.05,1.31,1
"3a022423-2a11-4afd-8da1-78c2f8ae0fee","6405bf65b0da19477798624e",Pâte à pizza,Hello Fresh,240.0,3.45,0.25,44.2,1.4,2.2,7.05,1.31,1
"38e24982-7037-44c9-900a-0c197756527e","64073bc8683721c9a32b0762",Pâte à tarte,Hello Fresh,377.0,19.5,8.96,43.6,3.77,1.8,5.87,1.06,1
"750b0c67-0fc4-43e4-bcab-32437024bc29","6405bfccb0da1947779863b2",Pâte à tarte,Hello Fresh,377.0,19.5,8.96,43.6,3.77,1.8,5.87,1.06,1
"523d760f-8f77-4338-accd-ed30a7d48a2b","64073bff683721c9a32b079e",Pâte à tarte,Hello Fresh,377.0,19.5,8.96,43.6,3.77,1.8,5.87,1.06,1
"3735185d-c10b-4504-8a5c-df18a86fbf5e","64073c039c6d10cd16eab686",Pâte à tarte,Hello Fresh,377.0,19.5,8.96,43.6,3.77,1.8,5.87,1.06,1
d7a87168-09ef-4fe9-93ec-4b43c71b1532,"6405bff4af4af6d531d50d5b",Cuisse de poulet,Hello Fresh,114.0,4.05,1.03,0.0,0.0,0.0,19.3,0.23,1
cbe8b8b5-38fe-4fb5-b6ce-52c85b43227d,"6405bf67b0da194777986258",Cuisse de poulet,Hello Fresh,114.0,4.05,1.03,0.0,0.0,0.0,19.3,0.23,1
e02b9135-cf5d-434a-84de-87f0862445c6,"5c9e3f0fc445fa5e311e17e4",Cuisse de poulet aux épices orientales,Hello Fresh,114.0,4.05,1.03,0.0,0.0,0.0,19.3,0.23,1
"3aafe58c-08ac-4852-a295-c8d535703ed9","63e5122081b4b295e66f0256",Cube de bouillon de légumes,Hello Fresh,5.38,0.16,0.14,0.65,0.19,0.0,0.34,0.61,1
"4f030996-6693-46d1-8a75-aceaaa7b497a","5c8bcd9de3f33973480ec963",Cube de bouillon de légumes,Hello Fresh,5.38,0.16,0.14,0.65,0.19,0.0,0.34,0.61,1
bb314273-bc1c-4587-9881-9e9ec14c65d9,"63e51213a0a0603e5708dcbc",Cube de bouillon de poisson,Hello Fresh,5.38,0.16,0.14,0.65,0.19,0.0,0.34,0.61,1
"03796ebc-b638-46c5-9538-aa28af0a2105","5b3f7996ae08b5535d162163",Cuisse de poulet confite,Hello Fresh,213.0,11.3,4.44,2.0,0.0,0.0,25.9,0.23,1
"0abc9653-e23e-4b40-9762-fd092b92f601","6405bfd5b0da1947779863d3",Cuisse de poulet confite,Hello Fresh,213.0,11.3,4.44,2.0,0.0,0.0,25.9,0.23,1
c3b53f5a-d486-4cbf-9bf2-74e98066d5c5,"6405bfc7af4af6d531d50cda",Cuisse de poulet en dés,Hello Fresh,213.0,11.3,4.44,2.0,0.0,0.0,25.9,0.23,1
d62d93ac-b8e4-4e4d-829d-5b725662ca6b,"5c0109bfe3f33939791482f5",Pâte feuilletée,Hello Fresh,377.0,20.4,7.57,41.4,2.31,1.87,5.93,1.15,1
"49b7d63b-ffec-42a3-a29f-c7c3c8ada9b9","6494e1755f6a5ed9af3caf56",Pâte pour flammekueche,Hello Fresh,377.0,19.5,8.96,43.6,3.77,1.8,5.87,1.06,1
"1263d732-3df6-4274-9f91-ded27492d85a","5c8bce19c445fa62b21ba034",Pâte pour flammekueche,Hello Fresh,377.0,19.5,8.96,43.6,3.77,1.8,5.87,1.06,1
"263b9285-2287-4898-9113-b03515731efa","64073cb8683721c9a32b07fc",Paupiette de veau,Hello Fresh,193.0,13.8,5.45,2.6,0.41,0.2,14.5,1.26,1
cc259f92-3b0e-4868-a5cd-7d01325fdc12,"5d3f1564265a5e000b6055dd",Paupiette de veau,Hello Fresh,193.0,13.8,5.45,2.6,0.41,0.2,14.5,1.26,1
e56af137-5600-41cc-89ac-f5b393892df2,"6405bf18b9d07cd5d38d7962",Cuisses de poulet,Hello Fresh,114.0,4.05,1.03,0.0,0.0,0.0,19.3,0.23,1
"6fdfbef4-5ea8-4413-b87e-044786bb66db","6405bf7ab9d07cd5d38d7ad4",Curcuma frais,Hello Fresh,291.0,3.25,1.84,44.4,3.21,22.7,9.68,0.068,1
"56ce04bc-bed2-45b8-83f0-2ee88b4b5cfa","6405bf34b0da1947779861ac",Pêche,Hello Fresh,,0.33,0.027,9.0,8.16,1.6,1.08,0.0075,1
d82a0700-84cc-415a-964a-3fed33d9fef3,"6405bf4ab0da1947779861f3",Pêche jaune,Hello Fresh,46.3,0.5,0.01,9.8,7.6,1.0,0.69,0.013,1
de18e6c9-3997-4baf-af0d-9dc36abf306b,"64073bb09c6d10cd16eab624",Pecorino râpé,Hello Fresh,,28.8,18.3,0.0,0.0,0.0,,4.73,1
e305bf57-29c0-42d8-bbea-c99ea5005a5a,"6405bf42b9d07cd5d38d79f7",Pecorino râpé,Hello Fresh,,28.8,18.3,0.0,0.0,0.0,,4.73,1
"3cd12ff6-af1e-451e-84a5-c19e79c70815","5af2be68ae08b5194415a2bf",Pecorino râpé,Hello Fresh,,28.8,18.3,0.0,0.0,0.0,,4.73,1
"64fa3cac-4921-43b2-99df-03997e11d2f1","6405bf29af4af6d531d50a90",Curry jaune,Hello Fresh,301.0,14.0,1.65,2.63,2.63,53.2,14.5,0.13,1
c0bb2211-5d40-46c4-8d2c-487c513b181f,"6405bf7aaf4af6d531d50bd6",Curry rouge,Hello Fresh,301.0,14.0,1.65,2.63,2.63,53.2,14.5,0.13,1
ddf57631-1a99-4e7f-98d5-b9495460d597,"6405c013b0da19477798649e",Curry vert,Hello Fresh,301.0,14.0,1.65,2.63,2.63,53.2,14.5,0.13,1
"7a9e9c4b-9cbb-4e0d-86df-86abd3506efc","6405bf76b0da194777986290",Demi-grenailles avec peau précuites,Hello Fresh,59.9,0.34,0.055,11.7,0.65,2.2,1.47,0.15,1
"89a3b976-0b8a-4725-9845-6188a3432341","64073bb59c6d10cd16eab630",Dés de butternut,Hello Fresh,,0.1,0.021,5.4,2.2,2.0,1.0,0.01,1
"5adba556-5ef3-411e-b610-0a1dbe9f6e10","6405bf9eb0da194777986315",Dés de butternut,Hello Fresh,,0.1,0.021,5.4,2.2,2.0,1.0,0.01,1
"4e0da705-5d5e-4e70-a595-83e43cce7d2e","6405bf95b0da1947779862f8",Persil,Hello Fresh,43.0,0.63,0.1,3.48,0.95,4.3,3.71,0.59,1
"9adfa8cf-0232-4a9d-90cd-c31cb1ec77c2","64073bc7683721c9a32b0761",Persil,Hello Fresh,43.0,0.63,0.1,3.48,0.95,4.3,3.71,0.59,1
"6c31fdcb-bec9-4b81-aafb-88242b45475e","6405bfbab9d07cd5d38d7bae",Persil,Hello Fresh,43.0,0.63,0.1,3.48,0.95,4.3,3.71,0.59,1
"128403d9-bb4a-46a9-9608-9fd5e54ed541","5cc6ca74945b190017085420",Persil et menthe,Hello Fresh,43.0,0.63,0.1,3.48,0.95,4.3,3.71,0.59,1
b964c9f7-07cc-495f-acd3-973535a4b387,"5e0e0d36b42eb478be0efcfc","Persil frais, coriandre et origan",Hello Fresh,43.0,0.63,0.1,3.48,0.95,4.3,3.71,0.59,1
"11d34d49-9d78-4dd1-87b7-df2ba02e56a9","5d1326adf67e6800151317e3",Persil frisé et ciboulette,Hello Fresh,43.0,0.63,0.1,3.48,0.95,4.3,3.71,0.59,1
"396f5386-0143-4f6c-aea0-5f6ca43886b7","64073bbedf6297bb5beef11f",Persil frisé et ciboulette frais,Hello Fresh,43.0,0.63,0.1,3.48,0.95,4.3,3.71,0.59,1
e2ba02ef-f724-4f79-a540-27714285172c,"5d933d5a1e6dab6cc162b001",Persil frisé et thym frais,Hello Fresh,107.0,1.68,0.47,10.5,,14.0,5.56,0.023,1
a9e3272d-666c-49d2-a2fb-a81c8d7992b9,"5e735f93cb157d311543dcd2","Persil frisé frais, coriandre et menthe",Hello Fresh,43.0,0.63,0.1,3.48,0.95,4.3,3.71,0.59,1
efa870f4-6bbb-4429-b7a6-96b5aab4be01,"6405bfb4b9d07cd5d38d7b9b","Persil frisé frais, coriandre et menthe",Hello Fresh,43.0,0.63,0.1,3.48,0.95,4.3,3.71,0.59,1
"0bbf4377-a6cf-448e-a5e9-78b238da7d55","5af2be6dae08b5194415a2d4",Persil plat,Hello Fresh,43.0,0.63,0.1,3.48,0.95,4.3,3.71,0.59,1
"512847d6-ed4c-4327-b1e2-c0727fb6a839","6405bfd7b0da1947779863d6",Persil plat et basilic,Hello Fresh,34.8,0.47,0.13,2.55,0.37,3.47,3.35,0.028,1
"70f242f8-9bac-48ef-98b0-e0d4ce256257","5d03aab1e6881d00156cbea4",Persil plat et basilic,Hello Fresh,43.0,0.63,0.1,3.48,0.95,4.3,3.71,0.59,1
"2144d6f8-8576-423f-9e95-4a1fef87ed68","6405bfa4b0da19477798632c",Persil plat et ciboulette,Hello Fresh,43.0,0.63,0.1,3.48,0.95,4.3,3.71,0.59,1
"49892c00-cfef-4acd-9133-65283e91425c","64073ced683721c9a32b080d",Persil plat et ciboulette,Hello Fresh,43.0,0.63,0.1,3.48,0.95,4.3,3.71,0.59,1
"1940dbac-6021-4592-9398-1aae21b1ae82","6405c011af4af6d531d50dcc",Persil plat et coriandre,Hello Fresh,43.0,0.63,0.1,3.48,0.95,4.3,3.71,0.59,1
"792af469-66c7-4f9a-a390-62f3458f36e4","5c700022e3f3396c2e00db14",Persil plat et coriandre,Hello Fresh,43.0,0.63,0.1,3.48,0.95,4.3,3.71,0.59,1
"578f64ab-1332-4ba8-85c7-7cc4ace7e765","64073c479c6d10cd16eab6b7",Persil plat et coriandre,Hello Fresh,43.0,0.63,0.1,3.48,0.95,4.3,3.71,0.59,1
"90249a8d-6c8b-497f-819f-57806a370c6c","6405bf6db0da194777986273",Persil plat et estragon frais,Hello Fresh,44.0,0.0,0.6,4.1,1.2,6.2,3.8,0.025,1
"178c9c1d-ca60-4428-83ef-c29221f68ffd","5beeea4530006c194f531063",Persil plat et estragon frais,Hello Fresh,44.0,0.0,0.6,4.1,1.2,6.2,3.8,0.025,1
ae91d015-116a-41e2-9251-53502d756ece,"6405bfecb9d07cd5d38d7c51",Persil plat et menthe,Hello Fresh,43.0,0.63,0.1,3.48,0.95,4.3,3.71,0.59,1
"125c59a8-0760-4160-959c-338465de1b20","64073baddf6297bb5beef106",Persil plat et menthe,Hello Fresh,43.0,0.63,0.1,3.48,0.95,4.3,3.71,0.59,1
"840b190d-fdcb-4c6a-8a08-28e040df0ebe","5c264210c445fa3bed1be1e2",Persil plat et thym,Hello Fresh,107.0,1.68,0.47,10.5,,14.0,5.56,0.023,1
"928d5c15-e2f6-4c27-878d-f587561d7ee1","6405bff4b0da194777986436",Persil plat et thym frais,Hello Fresh,43.0,0.63,0.1,3.48,0.95,4.3,3.71,0.59,1
fe3e1673-f4f7-4a80-b2b2-7fcc1abc7341,"64073e89df6297bb5beef287",Persil plat et thym frais,Hello Fresh,43.0,0.63,0.1,3.48,0.95,4.3,3.71,0.59,1
"3c79ee45-e087-49ae-a4a1-f95d4d2b2903","5be5b2e030006c07a8516a62","Persil plat, coriandre et menthe",Hello Fresh,43.0,0.63,0.1,3.48,0.95,4.3,3.71,0.59,1
"69e3ee94-93a9-45e0-afea-a1a1db37d05a","6405bf8daf4af6d531d50c06","Persil plat, menthe et basilic",Hello Fresh,34.8,0.47,0.13,2.55,0.37,3.47,3.35,0.028,1
"6734abc9-e195-460d-b1f6-3fa45ba56df3","5c70001ce3f3396c4723f663","Persil plat, menthe et basilic",Hello Fresh,34.8,0.47,0.13,2.55,0.37,3.47,3.35,0.028,1
"4458a87c-e510-4167-b0cd-cb44c3fcb050","6405bf7eb9d07cd5d38d7adf",Pesto au poivron,Hello Fresh,,27.0,3.95,8.58,2.75,4.15,4.8,1.99,1
"3640a400-8c54-47dc-8e96-8f51ad31ad3d","64073dc3df6297bb5beef24e",Pesto au poivron,Hello Fresh,,27.0,3.95,8.58,2.75,4.15,4.8,1.99,1
"0dfcfcb7-7476-4949-98cd-a313d332c324","64125cfc7bee82308d551306",Pesto de champignons,Hello Fresh,,6.26,,6.3,2.2,2.25,3.2,0.9,1
"1f15d99a-792e-4bed-b48f-56215481d8b1","64073bb8df6297bb5beef113",Pesto de champignons,Hello Fresh,,6.26,,6.3,2.2,2.25,3.2,0.9,1
"8d6b8852-145a-4d6e-bee0-3f27133f4982","6405bf58b0da194777986221",Pesto de champignons,Hello Fresh,,6.26,,6.3,2.2,2.25,3.2,0.9,1
"5f70b8ef-e1df-4cff-80da-4b665c6cecad","5af2be19ae08b5194415a1a3",Pesto de poivrons,Hello Fresh,,27.0,3.95,8.58,2.75,4.15,4.8,1.99,1
"4c76b677-7142-4272-941d-e7a5c199c095","6405bf9bb0da19477798630a",Pesto rosso,Hello Fresh,,27.0,3.95,8.58,2.75,4.15,4.8,1.99,1
"3c6df2d0-dc27-40a4-9a27-498f078a6eeb","64073e52df6297bb5beef277",Pesto rosso,Hello Fresh,,27.0,3.95,8.58,2.75,4.15,4.8,1.99,1
d7c498b5-e841-4382-959d-6648db627410,"6427746e0b4b91315f171fe6",Pesto rosso,Hello Fresh,,27.0,3.95,8.58,2.75,4.15,4.8,1.99,1
"0b94b839-6682-4a3e-afd9-e32872341d7b","5af2c16aae08b51b804e590e",Pesto rosso,Hello Fresh,,27.0,3.95,8.58,2.75,4.15,4.8,1.99,1
df6ac131-729f-4084-bd71-c98891ce0d43,"64073bc2df6297bb5beef12a",Pesto rosso,Hello Fresh,,27.0,3.95,8.58,2.75,4.15,4.8,1.99,1
