hellofresh_id,ciqual_id,ciqual_alim_nom_fr
6405bf64b9d07cd5d38d7a81,fd1ae9e8-bfff-4094-ae75-baf732c85288,Quatre épices
5b48b698ae08b5754b458412,5134e96a-d1b2-4b5f-883c-22e21d2d1f4d,"Chou rouge, cru"
5af2c159ae08b51b804e58d2,,Pas de correspondance
64073c23683721c9a32b07b9,,Pas de correspondance
5af2c165ae08b51b804e58fe,01856677-7f53-40d8-b030-1a6e1cd73833,"Légumes, mélange surgelé, crus"
6405bf9eaf4af6d531d50c48,ede54e6c-75aa-4e76-8c8c-be66e626c53f,"Champignon de Paris ou champignon de couche, cru"
5af2bdf2ae08b5194415a108,ede54e6c-75aa-4e76-8c8c-be66e626c53f,"Champignon de Paris ou champignon de couche, cru"
6405bf83b9d07cd5d38d7aef,1e63dc29-97b9-4bb8-8752-9dc2d36b05cc,"Ail, cru"
5cb44986c445fa72c4440bb4,55ab6ce1-fc78-46bf-8261-c39134761a10,"Tournesol, graine"
6405bfeab9d07cd5d38d7c4b,55ab6ce1-fc78-46bf-8261-c39134761a10,"Tournesol, graine"
64073f65df6297bb5beef2d7,95a8e6b9-b2fd-411d-9b65-9566d3b172bc,"Mesclun ou salade, mélange de jeunes pousses"
5af2be5dae08b5194415a296,95a8e6b9-b2fd-411d-9b65-9566d3b172bc,"Mesclun ou salade, mélange de jeunes pousses"
5af2be33ae08b5194415a1fd,01856677-7f53-40d8-b030-1a6e1cd73833,"Légumes, mélange surgelé, crus"
6405bf20b9d07cd5d38d7982,01856677-7f53-40d8-b030-1a6e1cd73833,"Légumes, mélange surgelé, crus"
64073bb9df6297bb5beef114,258134b9-1837-4711-ad22-7bbd39e6a3a3,"Poêlée de légumes assaisonnés à l'asiatiques ou wok de légumes, surgelée, crue"
6405bf61af4af6d531d50b7e,01856677-7f53-40d8-b030-1a6e1cd73833,"Légumes, mélange surgelé, crus"
5b309fdf30006c6f6512e562,01856677-7f53-40d8-b030-1a6e1cd73833,"Légumes, mélange surgelé, crus"
5ca75c90e3f339258a36e9f3,01856677-7f53-40d8-b030-1a6e1cd73833,"Légumes, mélange surgelé, crus"
6405bfbdb9d07cd5d38d7bb6,01856677-7f53-40d8-b030-1a6e1cd73833,"Légumes, mélange surgelé, crus"
5dd79e9b24881d4bc5315faf,95a8e6b9-b2fd-411d-9b65-9566d3b172bc,"Mesclun ou salade, mélange de jeunes pousses"
5b1a8f7e30006c29dd4c43b4,92ab9b2a-a221-4d8c-84f5-817d202d408a,Noix de pécan
64073bff683721c9a32b079d,198efb44-a563-45cd-be64-0b6fe1df0320,"Lieu jaune ou colin, cru"
5b76db79ae08b523860b4493,198efb44-a563-45cd-be64-0b6fe1df0320,"Lieu jaune ou colin, cru"
64073bb5683721c9a32b0748,da10848f-5a61-497c-8245-7a0ecda85acb,"Poivron rouge, cru"
5bbb0a78ae08b5070015cf82,,Pas de correspondance
5f365e7f5a32cc237c7bd926,6c275661-f670-4df0-8a74-788017c594b5,"Épinard, jeunes pousses pour salades, cru"
6405bf4faf4af6d531d50b24,6c275661-f670-4df0-8a74-788017c594b5,"Épinard, jeunes pousses pour salades, cru"
5e8f162413114d7b1f44185a,72f4f52f-19a8-459f-ad96-130349097dcc,"Roquette, crue"
6405c01ab0da1947779864b4,cba57d94-1002-4fe8-8560-d1521af51218,"Mâche, crue"
5c7e996bc445fa08900be5b2,a01e6b68-bf7d-4811-bb15-ed22f2a36815,"Aneth, frais"
6405bf1eb0da19477798615a,a01e6b68-bf7d-4811-bb15-ed22f2a36815,"Aneth, frais"
5d2456006bca36000a333cca,6c275661-f670-4df0-8a74-788017c594b5,"Épinard, jeunes pousses pour salades, cru"
6405bf74b0da19477798628b,6c275661-f670-4df0-8a74-788017c594b5,"Épinard, jeunes pousses pour salades, cru"
5eaa742d4d1313374d494f31,6c275661-f670-4df0-8a74-788017c594b5,"Épinard, jeunes pousses pour salades, cru"
64074003683721c9a32b0919,6c275661-f670-4df0-8a74-788017c594b5,"Épinard, jeunes pousses pour salades, cru"
5cd5685f729fc200153a538d,6c275661-f670-4df0-8a74-788017c594b5,"Épinard, jeunes pousses pour salades, cru"
64073ed1df6297bb5beef2a1,6c275661-f670-4df0-8a74-788017c594b5,"Épinard, jeunes pousses pour salades, cru"
6405bfa2b0da194777986322,72f4f52f-19a8-459f-ad96-130349097dcc,"Roquette, crue"
5d725d940dcef100084d8e74,112facda-3ca0-482e-8260-d27ed4ee1b51,Mélange apéritif de graines (non salées) et raisins secs
5d4a9310c2206e0015293b3f,87af3394-a6ef-474c-9939-23a927e17ecd,"Laitue romaine, crue"
5ed50d63cb7a11723807e097,,Pas de correspondance
64073c8fdf6297bb5beef1cc,,Pas de correspondance
6405bfeeb0da19477798641f,3721c1a9-1843-42ea-bffd-eb8a901fd159,"Melon cantaloup (par ex.: Charentais, de Cavaillon) pulpe, cru"
6405bf9aaf4af6d531d50c3b,3721c1a9-1843-42ea-bffd-eb8a901fd159,"Melon cantaloup (par ex.: Charentais, de Cavaillon) pulpe, cru"
