hellofresh_id,ciqual_id,ciqual_alim_nom_fr
6405bf4ab0da1947779861f4,,Pas de correspondance
6405bf63af4af6d531d50b87,a6341c44-9975-4b09-a3e6-0e49f0825125,Saumon fumé
64073bd09c6d10cd16eab650,a8ee748c-7c64-4137-98b6-b1d5740e2e00,"Basilic, frais"
6405bfe8af4af6d531d50d34,12f162bc-b7f0-4201-8c4a-8fd2f90b9781,"Panais, cru"
6405bf5ab9d07cd5d38d7a62,,Pas de correspondance
6405bf76af4af6d531d50bc7,6b564a78-248c-495d-b8e2-03f45cf1dae3,"Poireau, cru"
64073d29df6297bb5beef20d,,Pas de correspondance
5af2be42ae08b5194415a239,,Pas de correspondance
63e51235a0a0603e5708dcc8,3c6a1dfb-8935-4942-87aa-2fa9ad35d000,"Bouillon de boeuf, déshydraté"
5ca75c97e3f33925825eec75,,Pas de correspondance
6405bfd4b9d07cd5d38d7c04,a6341c44-9975-4b09-a3e6-0e49f0825125,Saumon fumé
64073c9b683721c9a32b07ed,,Pas de correspondance
5d3f1563265a5e0009517285,b8350915-0775-40cc-855f-188d30003b37,Pain d'épices
6405bffbaf4af6d531d50d79,,Pas de correspondance
5c9e3f05c445fa5e430ba4a2,,Pas de correspondance
6405c01bb0da1947779864c3,8b1cab75-6fe4-4fcd-93f0-d18d582d4e1c,"Olive noire, en saumure, égouttée"
5e4a42ab179521032f127c37,,Pas de correspondance
5b03d0bb30006c05f51a0d03,,Pas de correspondance
6405bf77b0da194777986291,da10848f-5a61-497c-8245-7a0ecda85acb,"Poivron rouge, cru"
6405bf68b9d07cd5d38d7a90,,Pas de correspondance
6405bfe9b0da194777986410,,Pas de correspondance
64073d69683721c9a32b083e,cbb84cdc-4ef0-4a98-a94e-b84e07402a56,"Pain de seigle, et froment"
5e578a029a493d7e507765c1,36865662-8c6e-4909-a05e-450b902522f8,Saucisse de Morteau
642622b56153ff0f6d9ded1c,471a6ddc-c9ab-4683-987e-fd3bd781aacc,Gouda
6405bfcbb9d07cd5d38d7bde,2df2c470-bea9-4b24-89d1-83b7db1adb54,"Haricot vert, cru"
5d725d940dcef100084d8e75,72f4f52f-19a8-459f-ad96-130349097dcc,"Roquette, crue"
64073d7c9c6d10cd16eab746,,Pas de correspondance
64999541461c4ddf32309882,,Pas de correspondance
5b1a8f71ae08b541163beaf2,,Pas de correspondance
6405bfdaaf4af6d531d50d07,,Pas de correspondance
5af2be67ae08b5194415a2bd,,Pas de correspondance
6405bff8b0da194777986443,22c98db3-6c0a-4d5e-8600-146feece5b06,"Oignon, cru"
6405bf9fb9d07cd5d38d7b54,9454fc93-705d-4a2f-b20b-d27a1cfda14f,"Boeuf, entrecôte, crue"
5d35be8ca641a500104f7d19,,Pas de correspondance
6405c00daf4af6d531d50dc1,,Pas de correspondance
5af2be97ae08b5194415a373,,Pas de correspondance
6405bf8bb0da1947779862d7,290cc6ec-323f-4fa2-8838-3ba45ec941f6,"Pois mange-tout ou pois gourmand, cru"
6405bf8db9d07cd5d38d7b10,bbb710b7-419f-4314-b055-3fe6d271eeea,"Lentille corail, sèche"
5b48b69eae08b57567038402,24acd4a5-b31d-4c85-b6c0-f1f59b826725,"Saucisse de Morteau, bouillie/cuite à l'eau"
5c45992ee3f33920591fcf63,,Pas de correspondance
6405bf49b0da1947779861ee,205564bf-5f54-43cc-93f6-c18ed8ee7563,"Endive, crue"
6405bff3af4af6d531d50d55,6f611472-0bcf-4ba5-a383-193229cfad73,"Ketchup, préemballé"
5af2be83ae08b5194415a32c,4d0c7f5c-8eb6-4b43-9bc5-f0fce6aaf15b,Coppa
5cebf6d61ce852000a54a3c4,cefd33a2-db0d-4c22-bddb-c6872b326ec4,"Riz blanc, cru"
6405bf74b9d07cd5d38d7ac0,,Pas de correspondance
6405c00aaf4af6d531d50db4,,Pas de correspondance
6405c017b0da1947779864a9,,Pas de correspondance
5c8bcda7e3f339735a76c462,d55e9a25-97ec-46ff-ac04-f8f65bc3d5c3,Paprika
6405bf97af4af6d531d50c29,,Pas de correspondance
63e5121081b4b295e66f024d,90632422-d831-4fc7-b107-d69791af290c,"Bouillon de légumes, déshydraté reconstitué"
