hellofresh_id,ciqual_id,ciqual_alim_nom_fr
64073cbfdf6297bb5beef1e3,,Pas de correspondance
63e5121881b4b295e66f0251,365bde3d-beeb-442b-a908-99ddda4c7c87,Huile d'olive vierge extra
6405bfcfb0da1947779863bd,,Pas de correspondance
64073c24df6297bb5beef186,,Pas de correspondance
5af2be96ae08b5194415a370,3ebb38c2-abab-43e7-9070-c19ff0f7e2cc,Saucisse de Francfort
5e4a42ab179521032f127c34,808676f6-3130-491f-bab9-b38d3bdf87c3,"Concombre, pulpe, cru"
5cd56855729fc2001003da4b,,Pas de correspondance
64073bad9c6d10cd16eab61e,3419d441-8828-4a2a-93a9-17cca6e8009b,Ricotta
6407391f9c6d10cd16eab60a,16247c5c-1f56-418c-ade8-1e5a82dc5694,"Cacahuète, grillée, salée"
5af2c165ae08b51b804e58fc,440bee8f-9131-4fd8-ade7-5f2a9b6f1305,"Crevette rose, crue"
6405bf89b0da1947779862d3,5134e96a-d1b2-4b5f-883c-22e21d2d1f4d,"Chou rouge, cru"
6405bfceb9d07cd5d38d7bea,,Pas de correspondance
5e0e0d2a494e88735b7f45c4,dfd07132-9f97-4c0a-bf7d-68244e2191be,"Porc, côte, crue"
64073bb5683721c9a32b0749,0ecec77b-4a3c-4076-8eb4-2ffb2d8677e3,Mascarpone
6405bf26b0da19477798617a,079541e5-74df-4d6d-b81c-2a6fab498e6e,"Chou-rave, cru"
5af2be07ae08b5194415a165,,Pas de correspondance
6405bf49af4af6d531d50b0f,f6b3438c-8e03-4e78-ada3-d6c7f53ce59d,"Boeuf, faux-filet, cru"
5b14e99330006c122f6c9246,ef1e4132-fac1-4e51-90b7-f6cf1e2ca2b0,"Pomme de terre nouvelle, crue"
6405bfd5af4af6d531d50cfe,,Pas de correspondance
5bdc60cdae08b57b9b6f1f72,03f1e61d-7787-4684-9daa-251783dc2aa5,"Origan, séché"
649452ce2417a80cb660ba74,,Pas de correspondance
6405bfb2af4af6d531d50c96,3fb4c24a-be93-448a-90b7-ee2d10b490d5,Mélange apéritif de graines salées et raisins secs
5d725d960dcef10014436f6c,,Pas de correspondance
5af2be25ae08b5194415a1cc,50707a65-338c-4ae3-a3c1-ec8c48bdcadd,"Court-bouillon pour poissons, déshydraté"
6405bfb6b9d07cd5d38d7ba3,53029b8d-0159-47de-b10e-bf15241577e5,Noix de muscade
6405bf87af4af6d531d50bf6,acc8e33b-93f1-4c07-ae34-ef4170da8d05,Grana Padano
5af2c15eae08b51b804e58e7,,Pas de correspondance
5af2bde3ae08b5194415a0cc,12f162bc-b7f0-4201-8c4a-8fd2f90b9781,"Panais, cru"
6405bf9db9d07cd5d38d7b4c,693ff675-5bb1-4e26-93a3-20149eaed6a3,Blanquette de veau
64073bbb683721c9a32b074f,2569465f-7d61-4f70-a65e-ffdbde3fb6e8,Chapelure
64073e18683721c9a32b0875,,Pas de correspondance
6405bfb3b0da19477798635e,,Pas de correspondance
5af2be38ae08b5194415a210,e95ca1a0-a9b6-4302-a678-a903b3d55556,"Raisin, sec"
64073baf9c6d10cd16eab622,a5a573bc-44b7-4af3-a42f-508b427a879d,"Tomate, crue"
6405bf7eb0da1947779862a7,,Pas de correspondance
5cc6ca6c945b1900163f34b6,,Pas de correspondance
5c26420ec445fa3b712401b3,,Pas de correspondance
64073bad9c6d10cd16eab61d,d472d17b-9206-4912-9094-5627383e2b2b,Pain au son
5af2be1bae08b5194415a1a7,,Pas de correspondance
5af2c15cae08b51b804e58e1,,Pas de correspondance
5daefe8c9d6186736c38857b,,Pas de correspondance
5c8bcdf0c445fa62b21ba032,9ac959f4-f8af-4105-878c-9bcf32a8fcf9,"Boeuf, steak haché 15% MG, cru"
6405bf9fb0da194777986318,605f77f4-6f94-4e45-be69-f7ff2ad74d79,Emmental ou emmenthal râpé
6405c00cb0da194777986486,,Pas de correspondance
5af2be19ae08b5194415a1a4,,Pas de correspondance
6405bfc1b0da19477798638c,,Pas de correspondance
5c8bcd9ee3f33973480ec966,fedb39a7-80b1-4b97-82ca-5fe5652661dc,"Oignon rouge, cru"
6405bff7b0da194777986442,,Pas de correspondance
6405bf9fb0da194777986316,b30f9100-51da-4e52-9413-2c0398bd45fd,"Crevette, crue"
6405bfd4b0da1947779863cd,6488e351-99a5-4240-b2eb-ccc9567d7a26,"Boeuf, rumsteck, cru"
